Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2617","Apples and products","1994","1994","g/capita/day","105.32","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2617","Apples and products","1995","1995","g/capita/day","99","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2617","Apples and products","1996","1996","g/capita/day","76.36","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2617","Apples and products","1997","1997","g/capita/day","81.85","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2617","Apples and products","1998","1998","g/capita/day","92.77","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2617","Apples and products","1999","1999","g/capita/day","104.62","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1961","1961","g/capita/day","17.73","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1962","1962","g/capita/day","17.89","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1963","1963","g/capita/day","17.24","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1964","1964","g/capita/day","18.02","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1965","1965","g/capita/day","18.16","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1966","1966","g/capita/day","20.08","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1967","1967","g/capita/day","20.01","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1968","1968","g/capita/day","20.4","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1969","1969","g/capita/day","19.35","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1970","1970","g/capita/day","19.08","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1971","1971","g/capita/day","21.77","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1972","1972","g/capita/day","24.32","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1973","1973","g/capita/day","24.28","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1974","1974","g/capita/day","22.65","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1975","1975","g/capita/day","22.4","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1976","1976","g/capita/day","21.9","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1977","1977","g/capita/day","23.2","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1978","1978","g/capita/day","23.67","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1979","1979","g/capita/day","21.67","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1980","1980","g/capita/day","20.6","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1981","1981","g/capita/day","19.75","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1982","1982","g/capita/day","18.6","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1983","1983","g/capita/day","17.2","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1984","1984","g/capita/day","17.85","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1985","1985","g/capita/day","19.69","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1986","1986","g/capita/day","19.63","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1987","1987","g/capita/day","20.77","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1988","1988","g/capita/day","28.44","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1989","1989","g/capita/day","38.46","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1990","1990","g/capita/day","42.09","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1991","1991","g/capita/day","47.44","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1992","1992","g/capita/day","41.83","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1993","1993","g/capita/day","38.7","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1994","1994","g/capita/day","30.59","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1995","1995","g/capita/day","19.79","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1996","1996","g/capita/day","55.33","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1997","1997","g/capita/day","55.13","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1998","1998","g/capita/day","16.06","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2615","Bananas","1999","1999","g/capita/day","11.21","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1961","1961","g/capita/day","0.31","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1962","1962","g/capita/day","0.22","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1963","1963","g/capita/day","0.2","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1964","1964","g/capita/day","0.23","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1965","1965","g/capita/day","0.25","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1966","1966","g/capita/day","0.21","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1967","1967","g/capita/day","0.29","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1968","1968","g/capita/day","0.22","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1969","1969","g/capita/day","0.31","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1970","1970","g/capita/day","0.31","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1971","1971","g/capita/day","0.21","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1972","1972","g/capita/day","0.17","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1973","1973","g/capita/day","0.13","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1974","1974","g/capita/day","0.13","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1975","1975","g/capita/day","0.19","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1976","1976","g/capita/day","0.25","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1977","1977","g/capita/day","0.28","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1978","1978","g/capita/day","0.2","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1979","1979","g/capita/day","0.18","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1980","1980","g/capita/day","0.33","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1981","1981","g/capita/day","0.27","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1982","1982","g/capita/day","0.84","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1983","1983","g/capita/day","0.75","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1984","1984","g/capita/day","0.73","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1985","1985","g/capita/day","0.75","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1986","1986","g/capita/day","0.97","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1987","1987","g/capita/day","0.9","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1988","1988","g/capita/day","1.02","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1989","1989","g/capita/day","1.07","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1990","1990","g/capita/day","1.37","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1991","1991","g/capita/day","1.08","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1992","1992","g/capita/day","1.57","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1993","1993","g/capita/day","1.71","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1994","1994","g/capita/day","1.47","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1995","1995","g/capita/day","1.65","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1996","1996","g/capita/day","1.19","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1997","1997","g/capita/day","1.79","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1998","1998","g/capita/day","1.54","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2513","Barley and products","1999","1999","g/capita/day","0.64","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1961","1961","g/capita/day","1.54","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1962","1962","g/capita/day","2.68","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1963","1963","g/capita/day","2.92","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1964","1964","g/capita/day","1.85","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1965","1965","g/capita/day","3.32","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1966","1966","g/capita/day","2.71","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1967","1967","g/capita/day","3.86","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1968","1968","g/capita/day","2.86","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1969","1969","g/capita/day","1.43","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1970","1970","g/capita/day","1.55","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1971","1971","g/capita/day","2.23","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1972","1972","g/capita/day","2.16","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1973","1973","g/capita/day","2.77","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1974","1974","g/capita/day","2.42","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1975","1975","g/capita/day","4.04","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1976","1976","g/capita/day","3.86","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1977","1977","g/capita/day","2.29","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1978","1978","g/capita/day","1.78","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1979","1979","g/capita/day","2.68","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1980","1980","g/capita/day","1.82","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1981","1981","g/capita/day","1.82","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1982","1982","g/capita/day","2.73","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1983","1983","g/capita/day","3.53","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1984","1984","g/capita/day","2.08","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1985","1985","g/capita/day","1.98","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1986","1986","g/capita/day","1.84","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1987","1987","g/capita/day","3.68","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1988","1988","g/capita/day","2.89","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1989","1989","g/capita/day","2.1","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1990","1990","g/capita/day","1.86","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1991","1991","g/capita/day","2.2","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1992","1992","g/capita/day","2.11","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1993","1993","g/capita/day","1.94","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1994","1994","g/capita/day","1.88","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1995","1995","g/capita/day","1.64","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","15","Belgium-Luxembourg","646","Food supply quantity (g/capita/day)","2546","Beans","1996","1996","g/capita/day","2.19","Fc","Calculated data"
